method,ratio,estimated_ratio,seed,initial_error,final_error,success,steps,path_length,mean_tracking_error,saturations,effort,mean_margin,branch_switches
nominal_fixed,4.0,4.0,83000,0.5212212059439388,0.09886870501501642,0.0,58.0,0.44408564611858237,0.25769251510774993,0.0,44.56068069797902,0.14933050968102501,0.0
nominal_fixed,4.0,4.0,83001,0.5284937834161337,0.14743311971284961,0.0,58.0,0.3817252012676892,0.3054498456893607,0.0,58.54933231651929,0.027833337244063006,0.0
nominal_fixed,4.0,4.0,83002,0.3845396895353781,0.06876723022028203,0.0,58.0,0.3157724593150961,0.21719492341005364,0.0,44.73159005198592,0.380224787075516,0.0
nominal_fixed,4.0,4.0,83003,0.5549988411237734,0.13576093460934494,0.0,58.0,0.41923790651442816,0.28836062902221277,0.0,70.75862594709471,0.17056934443955357,0.0
nominal_fixed,4.0,4.0,83004,0.6878787216128612,0.15172534924189046,0.0,58.0,0.5432678787541143,0.27987586669257314,0.0,17.563685729740357,0.4604423061833632,0.0
nominal_fixed,4.0,4.0,83005,0.7322282384768843,0.04226305839097846,1.0,37.0,0.7653999817017405,0.13395653093646093,0.0,38.44903276661716,0.1793562347308842,0.0
nominal_fixed,4.0,4.0,83006,0.6171148120218686,0.04317557657172599,1.0,26.0,0.5749189675734814,0.01783593418508355,0.0,9.869136034864155,0.46481297350672823,0.0
nominal_fixed,4.0,4.0,83007,0.6621583204464045,0.2705768436314632,0.0,58.0,0.39203861259024525,0.33024654511306784,0.0,67.02311419553662,3.152457983981526e-05,0.0
nominal_fixed,4.0,4.0,83008,0.5819985032906319,0.04418453873354926,1.0,54.0,0.6191328361979787,0.1458360272539273,0.0,19.56739109898664,0.5041875737084797,0.0
nominal_fixed,4.0,4.0,83009,0.46449593490841806,0.11031510505060005,0.0,58.0,0.35464596688277206,0.27885628759836273,0.0,50.05128022605319,0.11575201230736255,0.0
nominal_fixed,4.0,4.0,83010,0.6237965204547014,0.15356369146999777,0.0,58.0,0.48358413452859283,0.29295098909482487,0.0,48.36225234715381,0.0991859545195705,0.0
nominal_fixed,4.0,4.0,83011,0.6547549035202391,0.21507713675338497,0.0,58.0,0.44331620231588825,0.31688923157172844,0.0,91.67842816847275,0.015601046464450874,0.0
nominal_fixed,4.0,4.0,83012,0.6154449564194409,0.22906457712041073,0.0,58.0,0.392956885629576,0.3308115969833888,0.0,76.1189550361218,0.0,0.0
nominal_fixed,4.0,4.0,83013,0.4539747869083967,0.09669997121779585,0.0,58.0,0.3580889891819548,0.2604499614640108,0.0,59.319656768830484,0.1783027032890361,0.0
nominal_fixed,4.0,4.0,83014,0.6426113876919721,0.0413623630116106,1.0,29.0,0.606347527542503,0.04817352373786576,0.0,3.796312499890722,0.7101364049997692,0.0
nominal_fixed,4.0,4.0,83015,0.7066864802851797,0.37084741673786215,0.0,58.0,0.3424880033154693,0.34328535980349173,0.0,63.67262204424786,0.0,0.0
nominal_fixed,4.0,4.0,83016,0.559226770279329,0.043353032313090165,1.0,25.0,0.5172470052177227,0.03199163892486864,0.0,2.0735522797039554,0.7568377628809556,0.0
nominal_fixed,4.0,4.0,83017,0.57786201308019,0.04493118477402692,1.0,28.0,0.5631823258487545,0.09729493646109362,0.0,11.842066229497458,0.5038305657811885,0.0
nominal_fixed,4.0,4.0,83018,0.413292764706765,0.04483990239394827,1.0,55.0,0.42683690447134,0.15145492262234048,0.0,19.289018822496008,0.4839164073707478,0.0
nominal_fixed,4.0,4.0,83019,0.43380470569267393,0.09303522415584219,0.0,58.0,0.34116264620584685,0.25864394339276336,0.0,47.51270189639659,0.1697252939878694,0.0
nominal_fixed,4.0,4.0,83020,0.6142982181246486,0.21030901201031948,0.0,58.0,0.40502490823847215,0.32282942425726185,0.0,76.27833203135647,0.0186949201552647,0.0
nominal_fixed,4.0,4.0,83021,0.5417755273965125,0.04297513225754444,1.0,25.0,0.5103619878081945,0.055938175249876876,0.0,17.22710090838841,0.28769843341903184,0.0
nominal_fixed,4.0,4.0,83022,0.4113071256734791,0.05406552718225048,1.0,58.0,0.36920464091306826,0.18908718971783814,0.0,28.651024551621383,0.35813360976529274,0.0
nominal_fixed,4.0,4.0,83023,0.5823054749521649,0.15140680412866964,0.0,58.0,0.43089867082349526,0.2963811473932692,0.0,71.90032544112242,0.144693044216879,0.0
nominal_fixed,4.0,4.0,83024,0.7025494783985634,0.0445797926386902,1.0,44.0,0.7128685846940799,0.1278398052010088,0.0,13.69756083672694,0.5705430218507623,0.0
nominal_fixed,4.0,4.0,83025,0.567573278587116,0.14597393899968625,0.0,58.0,0.42222247846821465,0.29514308614355517,0.0,79.50856527546317,0.11123634804495379,0.0
nominal_fixed,4.0,4.0,83026,0.4341783587880436,0.08383026574503026,0.0,58.0,0.35034809304301334,0.24097676979297464,0.0,29.729432835360832,0.3527553592957332,0.0
nominal_fixed,4.0,4.0,83027,0.5233884581210868,0.08825136762661978,0.0,58.0,0.45130382826085835,0.24449801596686943,0.0,41.61732715993532,0.18472821673610848,0.0
nominal_fixed,4.0,4.0,83028,0.5065056377402088,0.12690242505155497,0.0,58.0,0.38020198968484453,0.2880777322068651,0.0,72.16715150134321,0.020271678761019384,0.0
nominal_fixed,4.0,4.0,83029,0.5905390341599419,0.14859225645541319,0.0,58.0,0.5508725772486521,0.3038351704119131,0.0,53.36255305643831,0.05926492029692477,0.0
nominal_fixed,4.0,4.0,83030,0.5317392508257901,0.12852099685614843,0.0,58.0,0.40324820778678716,0.2860240048935689,0.0,58.35666107239292,0.07772761939660214,0.0
nominal_fixed,4.0,4.0,83031,0.5433366267125647,0.10578089472004652,0.0,58.0,0.46067426895457714,0.26352510284161007,0.0,46.251999776814436,0.12934931263082203,0.0
nominal_fixed,4.0,4.0,83032,0.48143984010895696,0.04041011303098651,1.0,22.0,0.44119438373278325,0.012421025922235986,0.0,9.520337419805239,0.4505380491030802,0.0
nominal_fixed,4.0,4.0,83033,0.4048184815471978,0.12414552234978687,0.0,58.0,0.3230823396393937,0.3110294616132453,0.0,54.561401729373955,0.03583939703333532,0.0
nominal_fixed,4.0,4.0,83034,0.7529874181881668,0.2950194181881685,0.0,58.0,0.4579679999999978,0.31500000000000006,0.0,67.44309254077288,0.11318987388795743,0.0
nominal_fixed,4.0,4.0,83035,0.5016377449704417,0.1137609995114171,0.0,58.0,0.3878996392413153,0.275076533967117,0.0,52.23511413724604,0.1251885667590492,0.0
nominal_fixed,4.0,4.0,83036,0.5064156509601956,0.11860165458685926,0.0,58.0,0.39819057083485193,0.2817757506517859,0.0,48.81885892312855,0.09935153714776569,0.0
nominal_fixed,4.0,4.0,83037,0.3818859017300773,0.06804205341592674,0.0,58.0,0.31384387292238203,0.21588140625160113,0.0,45.8120635774467,0.37518102588601465,0.0
nominal_fixed,4.0,4.0,83038,0.4555459345637629,0.09150510675997417,0.0,58.0,0.3640412047978658,0.25092140582520805,0.0,45.73997087858767,0.20074282417634176,0.0
nominal_fixed,4.0,4.0,83039,0.41844098226500875,0.10457528066413194,0.0,58.0,0.31508054057724455,0.27817183261145517,0.0,55.910447896049796,0.051943934722547054,0.0
nominal_fixed,4.0,4.0,83040,0.4690434138805458,0.04303791974739165,1.0,22.0,0.4280890367457251,0.03315897539734628,0.0,12.187336576036511,0.3583077971063314,0.0
nominal_fixed,4.0,4.0,83041,0.5806831793707291,0.16422625478613098,0.0,58.0,0.41745348927222214,0.306694992073253,0.0,74.93679918826213,0.04367631226242545,0.0
nominal_fixed,4.0,4.0,83042,0.7372019087196966,0.04472182794194599,1.0,32.0,0.7115624104083688,0.0699083622015512,0.0,11.455505579889204,0.510328199502095,0.0
nominal_fixed,4.0,4.0,83043,0.6750674350081094,0.08980826349052676,0.0,58.0,0.6721739628660088,0.22751710164574512,0.0,38.729228174635985,0.22571472395794603,0.0
nominal_fixed,4.0,4.0,83044,0.6246857975538183,0.2622177552918243,0.0,58.0,0.3661375094617254,0.33707486657554686,0.0,64.04860473966812,0.0,0.0
