method,ratio,estimated_ratio,seed,initial_error,final_error,success,steps,path_length,mean_tracking_error,saturations,effort,mean_margin,branch_switches
nominal_fixed,1.0,1.0,100023018,0.4395399140173953,0.044672488850774024,1.0,19.0,0.39486742516662127,1.4329205942229626e-17,0.0,3.6064283863939606,0.6931519532202329,0.0
nominal_fixed,1.0,1.0,100023019,0.5602343778111826,0.04176183276808324,1.0,24.0,0.5185020162240995,0.007597363495934082,0.0,2.5955475401125017,0.7255041404608574,0.0
nominal_fixed,1.0,1.0,100023020,0.6183237764501042,0.04052414766059385,1.0,26.0,0.5778420087634978,0.006681322886397958,0.0,3.0219488774904626,0.7254155095997302,0.0
nominal_fixed,1.0,1.0,100023021,0.39069902333571094,0.040497533365528665,1.0,19.0,0.3502014899701823,0.010212576111952405,0.0,2.675761981563602,0.6729991531428847,0.0
nominal_fixed,1.0,1.0,100023022,0.47829607629441395,0.04031096521608949,1.0,21.0,0.4379851110783246,1.95336585200537e-17,0.0,3.4799549418862274,0.7111931424552806,0.0
nominal_fixed,1.0,1.0,100023023,0.4190277044690595,0.04006806599352309,1.0,20.0,0.3789693840142995,0.010278236270792688,0.0,3.5104462991268846,0.6310174587121451,0.0
nominal_fixed,1.0,1.0,100023024,0.6540521208982415,0.04305691744014885,1.0,27.0,0.6110185098496014,0.010064638686758564,0.0,4.392164872764468,0.6336288136259106,0.0
nominal_fixed,1.0,1.0,100023025,0.6704282269253777,0.0413080761205624,1.0,27.0,0.6291269467522973,0.0010117306905827535,0.0,3.2955103808535062,0.6944699418597738,0.0
nominal_fixed,1.0,1.0,100023026,0.5564338723478253,0.040739582039260036,1.0,24.0,0.5157590233403968,0.007310706115929498,0.0,3.76780134322906,0.6808059393893969,0.0
nominal_fixed,1.0,1.0,100023027,0.6739770420736615,0.04210294679344271,1.0,28.0,0.6318780763986913,0.012100868742218874,0.0,3.679724896233621,0.671170411035812,0.0
nominal_fixed,1.0,1.0,100023028,0.5741956913882333,0.043018036453117546,1.0,24.0,0.5311947298695147,0.0049448538147842235,0.0,1.6196954554769365,0.7869696761644853,0.0
nominal_fixed,1.0,1.0,100023029,0.45795622268238173,0.03967891207606949,1.0,21.0,0.41829242861667687,0.005871075222270655,0.0,1.411532375023717,0.7875333736762077,0.0
nominal_fixed,1.0,1.0,100023030,0.7213486626715702,0.044235252428594156,1.0,28.0,0.6771134102429761,2.352886534168584e-17,0.0,6.891318293012,0.5866203683123141,0.0
nominal_fixed,1.0,1.0,100023031,0.7065229104929616,0.042634656047184506,1.0,29.0,0.663888254445777,0.012684340884953883,0.0,10.488795514358273,0.49427527021651113,0.0
nominal_fixed,1.0,1.0,100023032,0.5061151469689141,0.04363112733652942,1.0,22.0,0.4625511730457424,0.009489892947827296,0.0,4.739130594627296,0.6408654773471314,0.0
nominal_fixed,1.0,1.0,100023033,0.5124617197356941,0.044991642978550336,1.0,22.0,0.46750708756658427,0.009341867108925614,0.0,2.9751689711454814,0.6964964601798355,0.0
nominal_fixed,1.0,1.0,100023034,0.6687684992659657,0.041325559242128794,1.0,28.0,0.6274443733422655,0.012286765571376571,0.0,4.808123626183604,0.6302613693006771,0.0
nominal_fixed,1.0,1.0,100023035,0.4054534075043735,0.042996599040629545,1.0,19.0,0.3624568084637439,0.010569965719010825,0.0,5.093289353369171,0.5248650431136287,0.0
nominal_fixed,1.0,1.0,100023036,0.5006933476988078,0.04380326067186838,1.0,22.0,0.45689008702693945,0.011506943278201065,0.0,5.829685950880101,0.5800172048560281,0.0
nominal_fixed,1.0,1.0,100023037,0.4384421438286808,0.04338669615303444,1.0,20.0,0.3950565866434687,0.010578581580646196,0.0,4.225906982747131,0.5682146505043407,0.0
nominal_fixed,1.0,1.0,100023038,0.48255191951990806,0.0431649086629326,1.0,21.0,0.43942673942839816,0.00520937594172399,0.0,2.5645074775533545,0.7234654630657492,0.0
nominal_fixed,1.0,1.0,100023039,0.4814073896723216,0.042344647188782676,1.0,21.0,0.4391235472076774,0.005120842994226022,0.0,10.3293465138462,0.42136038981073365,0.0
nominal_fixed,1.0,1.0,100023040,0.5164396154100125,0.04149166497471467,1.0,22.0,0.47494797823900053,2.362691442013128e-05,0.0,3.435859847925875,0.6596966573596047,0.0
nominal_fixed,1.0,1.0,100023041,0.4574597838853161,0.04153403774389833,1.0,21.0,0.4159257461414179,0.010974062450961948,0.0,6.7469607579910775,0.5787775284438165,0.0
nominal_fixed,1.0,1.0,100023042,0.497661567224247,0.042492523466483766,1.0,22.0,0.45517743761449525,0.009062754027468494,0.0,2.8141366423286436,0.6680843732101311,0.0
nominal_fixed,1.0,1.0,100023043,0.5926845356881192,0.043819299275943614,1.0,24.0,0.5488652364121754,3.0825920541899865e-17,0.0,5.233548401210882,0.6271288427516298,0.0
nominal_fixed,1.0,1.0,100023044,0.6364530290643622,0.04103765993233035,1.0,27.0,0.595415369132032,0.012218761679390608,0.0,5.136713003943142,0.6520887731152455,0.0
nominal_fixed,1.0,1.0,100023045,0.506256723484122,0.04053421555431411,1.0,22.0,0.4657283094958179,0.0016834192727814056,0.0,1.2270084732858613,0.8040410189703073,0.0
nominal_fixed,1.0,1.0,100023046,0.7463953948381685,0.04432288057851728,1.0,30.0,0.7020737047567366,0.012779373479910611,0.0,4.058538169416495,0.6716024393051618,0.0
nominal_fixed,1.0,1.0,100023047,0.4647206980761572,0.04364518233291912,1.0,20.0,0.42107730758779155,0.0004147612768672485,0.0,3.298301398838055,0.6399267475930855,0.0
nominal_fixed,1.0,1.0,100023048,0.39855838465417504,0.04110662872737899,1.0,19.0,0.35745701833336374,0.0077929659953726495,0.0,1.7583871657828536,0.7198013247175294,0.0
nominal_fixed,1.0,1.0,100023049,0.7086314745631508,0.04196314505466294,1.0,28.0,0.6666683295084879,2.3681433736166644e-17,0.0,7.850982311159131,0.5681948198445241,0.0
nominal_fixed,1.0,1.0,100023050,0.6876576848212294,0.04385881072861638,1.0,27.0,0.6437988740926133,3.4053830743963306e-17,0.0,8.11518311640417,0.5237129139867316,0.0
nominal_fixed,1.0,1.0,100023051,0.7465358531468955,0.04080107280283688,1.0,30.0,0.7058384328597846,0.006459860977299714,0.0,7.846115086451308,0.5544905016128234,0.0
nominal_fixed,1.0,1.0,100023052,0.3988906978585623,0.04119751272705104,1.0,19.0,0.35770686019816345,0.008301788020570107,0.0,2.0900298045792898,0.7043522784697256,0.0
nominal_fixed,1.0,1.0,100023053,0.5217695203750247,0.04205277832342882,1.0,23.0,0.47971856255363154,0.011218811889424238,0.0,5.507197294808581,0.5412234521104611,0.0
nominal_fixed,1.0,1.0,100023054,0.46491441915596327,0.042724037031063006,1.0,21.0,0.42219359832638115,0.010905340351189906,0.0,3.362800945998837,0.6393058622770044,0.0
nominal_fixed,1.0,1.0,100023055,0.474454549230883,0.04458812464614066,1.0,21.0,0.4298664245847422,0.011341882614212437,0.0,9.611578991964201,0.4107292448511937,0.0
nominal_fixed,1.0,1.0,100023056,0.40555901393354676,0.04424424840102521,1.0,18.0,0.36131476553252156,2.392887667121544e-17,0.0,4.360427353129976,0.6399542743655057,0.0
nominal_fixed,1.0,1.0,100023057,0.46316287345355683,0.04250001471854475,1.0,21.0,0.4206628587350121,0.011099049590906065,0.0,4.825563494990166,0.6250614277394192,0.0
nominal_fixed,1.0,1.0,100023058,0.7537781667375122,0.042160453623015175,1.0,30.0,0.7116548858887336,0.006190948803885104,0.0,3.3678968955160076,0.7184993212944872,0.0
nominal_fixed,1.0,1.0,100023059,0.5946909609096425,0.04415637058798846,1.0,25.0,0.5505391322389046,0.011601029907781802,0.0,2.602365994764356,0.7060219577026718,0.0
nominal_fixed,1.0,1.0,100023060,0.4683299156203679,0.044452784088086617,1.0,20.0,0.4238834999764685,0.0009869355017637026,0.0,3.6271375945432047,0.622586078043729,0.0
nominal_fixed,1.0,1.0,100023061,0.4082516639269526,0.04351513875091405,1.0,19.0,0.3647365673756258,0.010623498180775915,0.0,3.860857009587045,0.589528868746771,0.0
nominal_fixed,1.0,1.0,100023062,0.6506891795475407,0.04288919132763039,1.0,26.0,0.6078001183056383,4.487352220382287e-05,0.0,7.716167937639542,0.5305766230790644,0.0
nominal_fixed,1.0,1.0,100023063,0.4627618036794181,0.0434518155047304,1.0,20.0,0.41931369470709734,0.0007655827331800506,0.0,2.4928890059389928,0.6890537319021047,0.0
nominal_fixed,1.0,1.0,100023064,0.529499402206346,0.04054009851964171,1.0,23.0,0.4889757634418395,0.0046262458238645054,0.0,1.4352791719674414,0.7997680702483622,0.0
nominal_fixed,1.0,1.0,100023065,0.5669348443580836,0.04486168188739848,1.0,23.0,0.5220731624706851,2.8523927452902644e-17,0.0,5.381329018657576,0.6627755779127983,0.0
nominal_fixed,1.0,1.0,100023066,0.5229985115671576,0.04236355683852014,1.0,23.0,0.4806349547286374,0.0115786635332022,0.0,8.04634302477775,0.5530643881898843,0.0
nominal_fixed,1.0,1.0,100023067,0.6195409651342737,0.0433350654508367,1.0,26.0,0.5762058996834369,0.012279346948382053,0.0,8.035955264286866,0.5557861623101723,0.0
nominal_fixed,1.0,1.0,100023068,0.4525491733354326,0.04070228915116027,1.0,21.0,0.41184688418427223,0.010866443035088245,0.0,5.839888162211704,0.5157784973659718,0.0
nominal_fixed,1.0,1.0,100023069,0.5250451442863071,0.04271021106139375,1.0,23.0,0.48233493322491333,0.011619616607522787,0.0,6.791681288853243,0.6075916886901722,0.0
nominal_fixed,1.0,1.0,100023070,0.5451761465056129,0.04068098131118204,1.0,24.0,0.5044987334891378,0.010673324478977522,0.0,5.469667131417162,0.5463444345338228,0.0
nominal_fixed,1.0,1.0,100023071,0.6418826978376289,0.041957325484163824,1.0,27.0,0.5999253723534651,0.01231131329527567,0.0,9.103355593769201,0.5614546838676858,0.0
nominal_fixed,1.0,1.0,100023072,0.49584155828203996,0.04344571628396677,1.0,21.0,0.45239584199807314,2.089468412362554e-17,0.0,4.284685458471877,0.6643400518952006,0.0
nominal_fixed,1.0,1.0,100023073,0.5490249742593066,0.0439664288742318,1.0,23.0,0.5051002397270195,0.005463536820899228,0.0,2.802240470580048,0.7268305056140218,0.0
nominal_fixed,1.0,1.0,100023074,0.5240144340178877,0.04253563158567051,1.0,23.0,0.4814788024322172,0.011598992118414118,0.0,5.935957513219676,0.6420571203925014,0.0
nominal_fixed,1.0,1.0,100023075,0.6652541894780454,0.03985610615767593,1.0,27.0,0.6253980833203698,1.9981398053678285e-17,0.0,6.92293038144743,0.5970213993432706,0.0
nominal_fixed,1.0,1.0,100023076,0.5164922485596496,0.044984385205895094,1.0,22.0,0.4715250122909946,0.007210388579134774,0.0,1.980365619761127,0.7423430238347791,0.0
nominal_fixed,1.0,1.0,100023077,0.4687222294989718,0.03966459818826751,1.0,21.0,0.4290667608056928,0.0021151634680082513,0.0,1.3075155440445416,0.7969631552062392,0.0
nominal_fixed,1.0,1.0,100023078,0.6868970591519444,0.042726652546140484,1.0,28.0,0.6441968386366381,0.008496030405422496,0.0,3.490938692397071,0.6918831787292887,0.0
nominal_fixed,1.0,1.0,100023079,0.5340337235965791,0.04274610280604551,1.0,23.0,0.49134524585623607,0.008490599695221628,0.0,3.6870070487061946,0.6755076272653165,0.0
nominal_fixed,1.0,1.0,100023080,0.5624218758350547,0.0395553815237114,1.0,24.0,0.5228935824073125,0.002645155389332892,0.0,4.387049466750559,0.6408741028600212,0.0
nominal_fixed,1.0,1.0,100023081,0.5560099118728796,0.042819311998687125,1.0,24.0,0.5131905998741926,0.011847817853183016,0.0,3.6616528463310436,0.676902675968369,0.0
nominal_fixed,1.0,1.0,100023082,0.4683285949644863,0.0434102149272177,1.0,21.0,0.42491838003726856,0.011211330104833392,0.0,5.234203848624442,0.6042856667287748,0.0
nominal_fixed,1.0,1.0,100023083,0.6852450952903048,0.044306282272538466,1.0,28.0,0.6409393091837273,0.012682761194891147,0.0,7.653403485328255,0.5199671901590935,0.0
nominal_fixed,1.0,1.0,100023084,0.41241674008571516,0.04024448063582505,1.0,19.0,0.3721757504005411,0.0009967327580454473,0.0,1.2706851798046126,0.778440018582584,0.0
nominal_fixed,1.0,1.0,100023085,0.674005032725356,0.04202843192001447,1.0,28.0,0.6319816408013705,0.011887060468568054,0.0,3.0322780976465045,0.7013716772024126,0.0
nominal_fixed,1.0,1.0,100023086,0.6412727107728627,0.04184648983383572,1.0,27.0,0.5994262777476783,0.01227895461616345,0.0,3.7874166021073026,0.6730428653260491,0.0
nominal_fixed,1.0,1.0,100023087,0.47638146334696935,0.039968892254753606,1.0,21.0,0.4364125710922157,2.227596674084586e-17,0.0,4.206447027245402,0.6483279250678844,0.0
nominal_fixed,1.0,1.0,100023088,0.7183015868903725,0.04369084880002771,1.0,28.0,0.6746107380903446,1.9009646023103295e-17,0.0,8.81131097998,0.5291305168747718,0.0
nominal_fixed,1.0,1.0,100023089,0.64533664257784,0.04392233577936347,1.0,26.0,0.6014295380690721,0.0035970840426725746,0.0,1.7748914725154898,0.7825138283892488,0.0
nominal_fixed,1.0,1.0,100023090,0.7018424729023074,0.042611999249355825,1.0,28.0,0.6592608774144849,0.003662994997613438,0.0,3.3448584327475888,0.713408831124473,0.0
nominal_fixed,1.0,1.0,100023091,0.5561695601412393,0.04293831003482958,1.0,23.0,0.5132312501064098,2.4549694478140022e-17,0.0,4.742726392382762,0.6671523526294396,0.0
nominal_fixed,1.0,1.0,100023092,0.5038819950969728,0.04202638359627207,1.0,22.0,0.46194270346054445,0.008479249527220121,0.0,9.801992176942072,0.4855375220154988,0.0
nominal_fixed,1.0,1.0,100023093,0.6031474328260676,0.04054359663335924,1.0,25.0,0.5626061155546431,0.0007508368140870014,0.0,1.7111720320403627,0.7766996490029549,0.0
nominal_fixed,1.0,1.0,100023094,0.42206622592540216,0.04067479787313841,1.0,20.0,0.3813914280522637,0.01056603025410749,0.0,4.505854404181928,0.6740475520391788,0.0
nominal_fixed,1.0,1.0,100023095,0.7178813074933849,0.0447544203935616,1.0,29.0,0.6731273698164214,0.012867454568666972,0.0,11.459027508518572,0.4737791311373619,0.0
nominal_fixed,1.0,1.0,100023096,0.43913921155114477,0.04148640430554677,1.0,20.0,0.39769992341505855,0.006435537112644617,0.0,2.4947456085037323,0.7374541114775653,0.0
nominal_fixed,1.0,1.0,100023097,0.42929124789629325,0.04189855646603533,1.0,20.0,0.3873926914302578,0.010732288658861323,0.0,1.8944059462520075,0.7382524402922652,0.0
nominal_fixed,1.0,1.0,100023098,0.6370651907046456,0.04279123421098806,1.0,26.0,0.5943138879575994,0.005025392705516623,0.0,3.2110636864483166,0.7167737846130245,0.0
nominal_fixed,1.0,1.0,100023099,0.5535410315581772,0.042514280843589845,1.0,23.0,0.5110268901865761,7.781978453891046e-05,0.0,2.7375962759968253,0.7039706427752754,0.0
nominal_fixed,1.0,1.0,100023100,0.7178221119025563,0.044440646820350684,1.0,29.0,0.6733946707104232,0.01228225451028567,0.0,7.417821507647381,0.5274425763024033,0.0
nominal_fixed,1.0,1.0,100023101,0.4545940705191281,0.041719196111675676,1.0,20.0,0.41287487440745235,2.0332260802698187e-17,0.0,4.631867249272994,0.6318209839346507,0.0
nominal_fixed,1.0,1.0,100023102,0.6952028263229568,0.04071629647552856,1.0,29.0,0.6544865654533611,0.012502299190012901,0.0,8.04989825809694,0.5555967017471314,0.0
nominal_fixed,1.0,1.0,100023103,0.4207778006593748,0.040456567188586916,1.0,20.0,0.380321233470788,0.010536381689682732,0.0,5.188008900456903,0.5554869480791333,0.0
nominal_fixed,1.0,1.0,100023104,0.7478879694206394,0.04333394589471733,1.0,29.0,0.7045540235259223,2.2690856791697828e-17,0.0,7.475174290194772,0.623729137200039,0.0
nominal_fixed,1.0,1.0,100023105,0.5434048581305522,0.04068429526195633,1.0,24.0,0.5027205628685959,0.011606100465162262,0.0,5.7340972953505105,0.5642049338719519,0.0
nominal_fixed,1.0,1.0,100023106,0.527384138183027,0.04310638478811421,1.0,23.0,0.48427775339491275,0.011666419822379781,0.0,7.609601271678414,0.47084975643428406,0.0
nominal_fixed,1.0,1.0,100023107,0.6788367732084988,0.0430034505847001,1.0,28.0,0.6358380619042439,0.012411481919663668,0.0,6.939422208518229,0.5543602942515835,0.0
nominal_fixed,1.0,1.0,100023108,0.5867551193578913,0.04275992432197092,1.0,24.0,0.5439951950359203,1.920652945456145e-17,0.0,6.909568412043136,0.5470341657858158,0.0
nominal_fixed,1.0,1.0,100023109,0.5868013528075685,0.04289905524260955,1.0,25.0,0.5439022975649587,0.012054572197804958,0.0,7.340272086290525,0.5510118181133611,0.0
nominal_fixed,1.0,1.0,100023110,0.6375627183333025,0.04122561670032104,1.0,27.0,0.5963371016329815,0.01223767692804747,0.0,6.586534138430024,0.5821990035733544,0.0
nominal_fixed,1.0,1.0,100023111,0.493770557484493,0.043106738381374174,1.0,21.0,0.45066399361778736,8.284109065689507e-05,0.0,4.3636767410006705,0.6011022045245515,0.0
nominal_fixed,1.0,1.0,100023112,0.5529058638601095,0.04229355506068807,1.0,24.0,0.5106123087994214,0.011788293919903917,0.0,6.97846976695304,0.590664273887758,0.0
nominal_fixed,1.0,1.0,100023113,0.5194767551238053,0.043311009497112536,1.0,22.0,0.47620118023496866,0.0036412259919445123,0.0,3.998371886899812,0.652663327921249,0.0
nominal_fixed,1.0,1.0,100023114,0.4952638870031281,0.043342507055532456,1.0,21.0,0.4519213799475957,2.043101657763326e-17,0.0,4.638973121562904,0.6249758806151713,0.0
nominal_fixed,1.0,1.0,100023115,0.7059034601869157,0.04252973489428674,1.0,29.0,0.663373725292629,0.012674510219732612,0.0,13.957969082324155,0.4183135112781916,0.0
nominal_fixed,1.0,1.0,100023116,0.4931073860377974,0.039896100643755095,1.0,22.0,0.4532407048267086,0.005329583532772557,0.0,2.1850235271296983,0.7547404826944623,0.0
nominal_fixed,1.0,1.0,100023117,0.7398801435146833,0.04379510865448911,1.0,29.0,0.6961273819842655,0.003826728952969613,0.0,5.222758682176654,0.6452435414830942,0.0
nominal_fixed,1.0,1.0,100023118,0.5012179785891662,0.04440629059654518,1.0,21.0,0.4568116879926212,2.3423242122354608e-17,0.0,3.6637938344576284,0.6410972797738358,0.0
nominal_fixed,1.0,1.0,100023119,0.6435074627875896,0.042232524656839514,1.0,27.0,0.6012749381307501,0.012339008285123442,0.0,8.27337797971207,0.5967579202081267,0.0
nominal_fixed,1.0,1.0,100023120,0.6805029874770117,0.043396738376613106,1.0,28.0,0.6371062491003987,0.01260737733307211,0.0,8.363038633275483,0.6005000385985765,0.0
nominal_fixed,1.0,1.0,100023121,0.4557186758530895,0.041213175663275495,1.0,21.0,0.4145056153344552,0.010837230273993356,0.0,1.3753811331538197,0.77156081329277,0.0
nominal_fixed,1.0,1.0,100023122,0.7597941214975826,0.04138632970303284,1.0,31.0,0.7184077917945498,0.012840450408132982,0.0,16.30731903912094,0.34380414638484397,0.0
nominal_fixed,1.0,1.0,100023123,0.6675113614072203,0.04116260866565236,1.0,28.0,0.626348752741568,0.012394502610925789,0.0,10.491535983149952,0.5315028023206455,0.0
nominal_fixed,1.0,1.0,100023124,0.3977007968474753,0.04284026563101371,1.0,18.0,0.3548605312164615,2.507907858321565e-17,0.0,3.142871677596728,0.721662961551989,0.0
nominal_fixed,1.0,1.0,100023125,0.4785315690446133,0.04038188603326742,1.0,21.0,0.43814980609875614,6.695500227531276e-05,0.0,4.321955329325231,0.6074590504792357,0.0
nominal_fixed,1.0,1.0,100023126,0.7379300379938567,0.041369571274812354,1.0,30.0,0.6965966171810606,0.009617490508224611,0.0,3.622247185895373,0.7083215430934071,0.0
nominal_fixed,1.0,1.0,100023127,0.5762880168948208,0.04111832914723258,1.0,25.0,0.5351696877475881,0.011861030313554715,0.0,4.265337162478858,0.6885090404391225,0.0
nominal_fixed,1.0,1.0,100023128,0.6812630967511638,0.04375189355888776,1.0,27.0,0.6375155093222673,0.0014723191154592283,0.0,1.6631581064269612,0.7906873026276566,0.0
nominal_fixed,1.0,1.0,100023129,0.470111955560228,0.04366429785712431,1.0,21.0,0.4264511334088312,0.011000366365917549,0.0,4.14958890536661,0.5920190756848829,0.0
nominal_fixed,1.0,1.0,100023130,0.4056636459982025,0.043032208781944845,1.0,19.0,0.36263143721625773,0.010575058242822006,0.0,5.301747526157928,0.5861453913788607,0.0
nominal_fixed,1.0,1.0,100023131,0.38692808476267676,0.043906944936723744,1.0,18.0,0.343029554996663,0.006862858219686944,0.0,0.8525705088241966,0.8390850578260306,0.0
nominal_fixed,1.0,1.0,100023132,0.7244277820299758,0.040506568803201845,1.0,30.0,0.6839218239410465,0.012569538015996928,0.0,10.442552930529581,0.44961094698999965,0.0
nominal_fixed,1.0,1.0,100023133,0.5515071912445195,0.04205665091854499,1.0,24.0,0.5094505403259745,0.011761472654541008,0.0,7.071681537602432,0.5780166421166445,0.0
nominal_fixed,1.0,1.0,100023134,0.45906435301297377,0.04065277159184736,1.0,21.0,0.4184353268616727,0.008020924318733537,0.0,1.6300818532598853,0.7853696535386984,0.0
nominal_fixed,1.0,1.0,100023135,0.7356701235666527,0.04119453311161588,1.0,29.0,0.6944790114123042,0.0003914088612901905,0.0,6.804347716406251,0.5676187682115146,0.0
nominal_fixed,1.0,1.0,100023136,0.5739765309107017,0.04479004294689051,1.0,24.0,0.5292164862854605,0.008844922982418452,0.0,3.1934335394561004,0.6849197147154965,0.0
nominal_fixed,1.0,1.0,100023137,0.550838731588917,0.04387701612137896,1.0,23.0,0.5070168728925265,0.004855247936238265,0.0,3.818010091487721,0.6634878628703172,0.0
nominal_fixed,1.0,1.0,100023138,0.5095493355584272,0.04489300737726933,1.0,22.0,0.46466447139546546,0.009916709309955737,0.0,1.3865617918535038,0.7874224138694285,0.0
nominal_fixed,1.0,1.0,100023139,0.7079666647138922,0.04184436727549627,1.0,28.0,0.666122297438396,3.218777568222628e-17,0.0,7.907438331683731,0.5595804528180057,0.0
nominal_fixed,1.0,1.0,100023140,0.6943439923906143,0.039702948036574,1.0,30.0,0.6567291790914974,0.025350069262481827,0.0,18.080235442942794,0.3202284858480112,0.0
nominal_fixed,1.0,1.0,100023141,0.505266167046313,0.04468253076075105,1.0,22.0,0.46058363628556187,0.011599966661769679,0.0,4.093718912562094,0.6378274195125639,0.0
nominal_fixed,1.0,1.0,100023142,0.5275303808331354,0.04313342635617723,1.0,23.0,0.48439695447695824,0.011669291417980978,0.0,11.905663809267281,0.3624228711176915,0.0
nominal_fixed,1.0,1.0,100023143,0.4106483110942439,0.04397956069234464,1.0,19.0,0.3666687504018992,0.010692794372955734,0.0,6.332426742675146,0.46794879553871044,0.0
nominal_fixed,1.0,1.0,100023144,0.39281908618647926,0.04082760624901284,1.0,19.0,0.35199371874916224,0.010175483130118351,0.0,3.2272203551562932,0.6307013649547243,0.0
nominal_fixed,1.0,1.0,100023145,0.6971500901520209,0.0410471080122972,1.0,29.0,0.656102982139724,0.012535594394635845,0.0,14.402163579197667,0.41810971065934877,0.0
nominal_fixed,1.0,1.0,100023146,0.5786203755107949,0.040986872372507505,1.0,25.0,0.5376580369060058,0.010593174223204114,0.0,4.556074762912648,0.6172062226561283,0.0
nominal_fixed,1.0,1.0,100023147,0.6371661914331466,0.04019450436295888,1.0,27.0,0.5970349969615553,0.010431836457385608,0.0,5.975321008755013,0.6144434278683258,0.0
nominal_fixed,1.0,1.0,100023148,0.6178879239678681,0.04057826993255599,1.0,26.0,0.5773680384184783,0.007056193548484755,0.0,3.7594189742350204,0.6913382699172751,0.0
nominal_fixed,1.0,1.0,100023149,0.6969438035741167,0.04101216763795287,1.0,29.0,0.6559316359361639,0.012532320630352865,0.0,11.202205785450007,0.5071256709956335,0.0
nominal_fixed,1.0,1.0,100023150,0.7373933625979071,0.04272778203221487,1.0,30.0,0.6946655805656922,0.012829964180069675,0.0,7.765196343622089,0.6105259796699302,0.0
nominal_fixed,1.0,1.0,100023151,0.5257383846681792,0.042827630617718354,1.0,23.0,0.48291075405046097,0.01163348833185084,0.0,3.545096539415854,0.6933497500146544,0.0
nominal_fixed,1.0,1.0,100023152,0.637533249626255,0.04122062535446545,1.0,27.0,0.5963126242717897,0.01223717461813332,0.0,7.736123499999027,0.5370082079432716,0.0
nominal_fixed,1.0,1.0,100023153,0.5120855224344549,0.04388437976896806,1.0,22.0,0.4682240594109928,0.006798526341157015,0.0,1.952758132982969,0.7536167129537852,0.0
