case_id,method,method_used_mode,ratio,estimated_ratio,profile_kind,weakness,estimated_weakness,task_family,noise_level,drift_mode,confidence,seed,initial_error,final_error,success,steps,path_length,mean_tracking_error,saturations,effort,mean_margin,branch_switches,regret_error,family,condition
0,mean_gain,mean_gain,4.0,4.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.8,63023,0.3880329806005642,0.043960406746948864,1.0,43.0,0.34962454643299823,0.15805180037883176,0.0,24.6032472652361,0.3053452009973316,0.0,0.0,family_d,none
0,symmetric_derating,symmetric_derating,4.0,4.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.8,2063023,0.5118483788141637,0.044403370472150275,1.0,42.0,0.49482829905286096,0.1858703356086572,0.0,41.983777831641184,0.0089659483820642,0.0,0.0,family_d,none
0,signed_fixed,signed_fixed,4.0,4.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.8,4063023,0.39381117189212383,0.04182622750577703,1.0,29.0,0.35540354647670425,0.14359573123409064,0.0,25.826036423246094,0.07307676406178223,0.0,0.0,family_d,none
0,scmp_true,scmp_true,4.0,4.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.8,6063023,0.6513613523437436,0.0404828183631793,1.0,38.0,0.6427336668026892,0.13693256659164577,0.0,34.866521229209816,0.09774294920166317,0.0,0.0,family_d,none
0,scmp_estimated,scmp_estimated,4.0,4.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.8,8063023,0.7011214205426713,0.04062136659128891,1.0,28.0,0.6605000539513826,3.269697006242314e-17,0.0,9.036399715956156,0.5708779478906381,0.0,0.0,family_d,none
0,adaptive_scmp,adaptive_scmp,4.0,4.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.8,10063023,0.70351308616642,0.04397706910353256,1.0,54.0,0.673296658264251,0.18100307556070222,0.0,55.318361021997504,0.008524195579839586,1.0,0.0,family_d,none
0,guarded_scmp,guarded_scmp,4.0,4.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.8,12063023,0.4848985794288926,0.04427298843077981,1.0,26.0,0.4458949023821995,0.09013800280987562,0.0,21.100848412876623,0.15786537899805514,0.0,0.0,family_d,none
0,robust_scmp,robust_scmp,4.0,4.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.8,14063023,0.7100286533272097,0.04279677807173071,1.0,25.0,0.6672318752554789,0.03549105719444037,0.0,10.890694461753819,0.5115372985835511,0.0,0.0,family_d,none
1,mean_gain,mean_gain,4.0,4.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.8,63024,0.6479398527063162,0.04378572027057747,1.0,16.0,0.6041738597273373,0.18283210479702713,0.0,11.81510515480745,0.2191515406795178,0.0,0.0,family_d,none
1,symmetric_derating,symmetric_derating,4.0,4.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.8,2063024,0.6777085949166082,0.17578242020506088,0.0,58.0,0.6026989687735208,0.29611513752247814,0.0,25.783095228911588,0.5603847381864623,4.0,0.0,family_d,none
1,signed_fixed,signed_fixed,4.0,4.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.8,4063024,0.7319330641914134,0.04048337409278741,1.0,29.0,0.691449690098626,2.993869005274066e-17,0.0,10.170323405970151,0.4671931416326803,0.0,0.0,family_d,none
1,scmp_true,scmp_true,4.0,4.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.8,6063024,0.5154511631363442,0.04130631948673846,1.0,22.0,0.47414484364960585,1.176890292889894e-17,0.0,6.0633944765895675,0.6034460907018476,1.0,0.0,family_d,none
1,scmp_estimated,scmp_estimated,4.0,4.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.8,8063024,0.4527044296426112,0.04138158476764172,1.0,20.0,0.41132284487496956,1.9756513060936438e-17,0.0,6.1562743148513075,0.5125734582418374,1.0,0.0,family_d,none
1,adaptive_scmp,adaptive_scmp,4.0,4.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.8,10063024,0.7397072232447487,0.04165304664481247,1.0,32.0,0.7000744940731167,0.04125448656345543,0.0,20.71583826449373,0.32523344584069097,0.0,0.0,family_d,none
