condition,method,n,success_mean,success_ci95,final_error_mean,tracking_error_mean,saturations_mean,effort_mean,margin_mean,branch_switches_mean,regret_error_mean
deadband_like_opposed,adaptive_scmp,90,0.8555555555555555,0.07262887981934903,0.07174697442273768,0.0729760186142291,0.0,23.032338406983126,0.35924799828202436,0.7111111111111111,0.02776480041460907
deadband_like_opposed,guarded_scmp,90,0.8222222222222222,0.07898928058406361,0.07553968315798584,0.07509275744978475,0.0,24.687520032210163,0.3517715602319411,0.6666666666666666,0.03291496735327317
deadband_like_opposed,mean_gain,90,0.9,0.06198064213930023,0.05760603587948188,0.1697292088336612,0.0,25.68489738592222,0.21665527341660346,0.8666666666666667,0.013854623671243634
deadband_like_opposed,nominal_branch,90,0.4777777777777778,0.1031989940508814,0.10398560051820227,0.18071471658362867,0.0,28.800309271415134,0.3576340038400582,0.6,0.057319427893303826
deadband_like_opposed,nominal_fixed,90,0.6111111111111112,0.10071813471852871,0.08904493232654175,0.1430899418558346,0.0,26.698906553403148,0.4225358471594177,0.0,0.04340742919514352
deadband_like_opposed,oracle_one_step,90,0.8555555555555555,0.07262887981934903,0.06438054160298452,0.07988645932050693,0.0,25.983108652881054,0.3338452208231334,2.4,0.0
deadband_like_opposed,random_branch,90,0.6666666666666666,0.09739318301999085,0.0745224951237142,0.15645038755402788,0.0,27.17426794651727,0.38374441131778136,21.933333333333334,0.029788452331877754
deadband_like_opposed,robust_scmp,90,0.8666666666666667,0.07023122305184513,0.06282556078738406,0.10049707829922111,0.0,22.033332440450902,0.3369528543145434,0.8222222222222222,0.020527777587893346
deadband_like_opposed,scmp_estimated,90,0.8777777777777778,0.0676709378529955,0.0647279680864546,0.07112513913117273,0.0,24.011950848967178,0.34585551371026246,0.5,0.01979653268322922
deadband_like_opposed,scmp_true,90,0.9,0.06198064213930023,0.05697243091782156,0.0559897495757573,0.0,21.196186273385006,0.3888755276713723,0.6444444444444445,0.013556524469108442
deadband_like_opposed,signed_fixed,90,0.6555555555555556,0.09817460440075906,0.10597107062183814,0.1488300849114786,0.0,44.834047456138535,0.23984695508256498,0.0,0.057960159350617595
deadband_like_opposed,symmetric_derating,90,0.25555555555555554,0.09011428196153522,0.1463333805356027,0.27915956629216804,0.0,36.425852570015095,0.4177086285471491,1.1555555555555554,0.08967768088593585
gain_limit_flipped,adaptive_scmp,90,0.2,0.08264085618573365,0.14656834634143706,0.26851805794222033,26.11111111111111,50.567602088003504,0.18744627714801304,0.5666666666666667,0.1026809480808865
gain_limit_flipped,guarded_scmp,90,0.17777777777777778,0.07898928058406361,0.12827516660651553,0.25840709960902025,22.522222222222222,49.95529941241869,0.20061524667378453,0.5777777777777777,0.08326742849503167
gain_limit_flipped,mean_gain,90,0.6222222222222222,0.10016725655968672,0.0854746267499549,0.20470155978450136,35.333333333333336,46.99133650584096,0.17248461520176128,0.7,0.04311013001149522
gain_limit_flipped,nominal_branch,90,0.4666666666666667,0.10307125666555775,0.10421461128599666,0.17611633668697432,13.977777777777778,28.776831257469514,0.3603984210990361,0.8,0.06207456807672156
gain_limit_flipped,nominal_fixed,90,0.6444444444444445,0.0988965845250837,0.08582723171499711,0.14211847134103245,7.877777777777778,23.11454649249902,0.45767019419876104,0.0,0.04105107596611633
gain_limit_flipped,oracle_one_step,90,0.9555555555555556,0.04257665402264554,0.04697720888965636,0.03686938195665067,0.0,15.21209376156963,0.4445992493599832,2.9,0.0
gain_limit_flipped,random_branch,90,0.7555555555555555,0.08878878313713921,0.07572944022806215,0.15050874451162585,9.066666666666666,22.551893423477672,0.43663981275126806,21.733333333333334,0.033511208431959275
gain_limit_flipped,robust_scmp,90,0.24444444444444444,0.08878878313713921,0.1274201198419021,0.24841213856257238,30.41111111111111,50.3711664579844,0.18633896503402778,0.5222222222222223,0.0834909966265254
gain_limit_flipped,scmp_estimated,90,0.3111111111111111,0.09564607828243314,0.1303982822296784,0.24667363058337521,19.88888888888889,44.97967080963461,0.24876523478473564,0.5555555555555556,0.08396716896141819
gain_limit_flipped,scmp_true,90,0.9444444444444444,0.04732458042295257,0.04850392931994146,0.039168854823877046,0.0,15.676112213203218,0.47268163603228286,0.6,0.00733024166502524
gain_limit_flipped,signed_fixed,90,0.6444444444444445,0.0988965845250837,0.07869823525074005,0.21174885488864617,9.544444444444444,25.491872686481074,0.3813427009214751,0.0,0.04047480080386168
gain_limit_flipped,symmetric_derating,90,0.16666666666666666,0.07699607172920185,0.2850785398933732,0.32573167388829516,0.0,6.019071526615551,0.7180502401609808,0.7888888888888889,0.2388380510878128
gain_limit_opposed,adaptive_scmp,90,0.9222222222222223,0.055332510281944615,0.049479015732120116,0.047944743156237875,0.0,17.67851466972308,0.4224007979669076,0.6,0.007634333438264848
gain_limit_opposed,guarded_scmp,90,0.9333333333333333,0.051535628332778874,0.04979523187688979,0.04930413223719517,0.0,17.079777606527532,0.4345771073228835,0.6,0.008551869933716486
gain_limit_opposed,mean_gain,90,0.8888888888888888,0.0649287886799939,0.05867534009824368,0.16781046038988615,0.0,21.33523484194751,0.31299755177646255,0.7222222222222222,0.017404986708644907
gain_limit_opposed,nominal_branch,90,0.5111111111111111,0.10327556064535208,0.09080742917487333,0.17909563833690237,0.0,28.880710699586245,0.3753844505063453,0.8111111111111111,0.04684127374310922
gain_limit_opposed,nominal_fixed,90,0.5111111111111111,0.10327556064535208,0.10114461730261033,0.16122557283922614,0.0,28.21899440704538,0.4062309270550753,0.0,0.05120894948570208
gain_limit_opposed,oracle_one_step,90,0.9222222222222223,0.055332510281944615,0.05418379945199015,0.06873994792095008,0.0,21.855361305202234,0.3608190519642872,2.2888888888888888,0.0
gain_limit_opposed,random_branch,90,0.8111111111111111,0.08086827847585748,0.05654817480007836,0.1278871246987502,0.0,19.44173139820934,0.45691147634800516,20.022222222222222,0.012549855147569679
gain_limit_opposed,robust_scmp,90,0.8666666666666667,0.07023122305184513,0.06283117921337349,0.09187374673551016,0.0,19.8893603860279,0.3634395057180535,0.7,0.02024343118634877
gain_limit_opposed,scmp_estimated,90,0.9333333333333333,0.051535628332778874,0.05483765201366593,0.05063398424393515,0.0,18.261770364207315,0.43291656089677283,0.7333333333333333,0.013515641974873375
gain_limit_opposed,scmp_true,90,0.9111111111111111,0.05879551880500817,0.05535518788503803,0.05132922982240217,0.0,17.897470648281015,0.42287062875059717,0.5444444444444444,0.013875964461598118
gain_limit_opposed,signed_fixed,90,0.7888888888888889,0.08431372598559952,0.08398471790143841,0.1307482386169076,0.0,40.01176038023471,0.2731736369921625,0.0,0.042363430349672666
gain_limit_opposed,symmetric_derating,90,0.5777777777777777,0.10204360132141907,0.10205714435355163,0.23520050371733395,0.0,29.926553907129346,0.44561885990172845,1.6222222222222222,0.05799854900175595
gain_limit_same_positive,adaptive_scmp,90,0.3333333333333333,0.09739318301999085,0.1289637215636043,0.2364976209565353,18.955555555555556,50.82250452734773,0.15685599840341613,0.5222222222222223,0.08319186029521068
gain_limit_same_positive,guarded_scmp,90,0.36666666666666664,0.09956041654799298,0.11017441716041533,0.22870374723955042,16.27777777777778,49.03383903642783,0.1648934451557023,0.6666666666666666,0.06515992616143737
gain_limit_same_positive,mean_gain,90,0.5777777777777777,0.10204360132141907,0.11427301593128308,0.1971445440105994,20.855555555555554,41.03452321369131,0.22006866717690926,0.6,0.07025385771890183
gain_limit_same_positive,nominal_branch,90,0.6,0.10121396478088716,0.08352820702216222,0.16586175658828747,8.177777777777777,25.19300131754568,0.4034493171424206,0.6333333333333333,0.0365607515840246
gain_limit_same_positive,nominal_fixed,90,0.5555555555555556,0.10266142897226911,0.09542112123210167,0.1579605585249387,5.622222222222222,26.585473959151855,0.4107389718963432,0.0,0.05248217315429199
gain_limit_same_positive,oracle_one_step,90,0.9333333333333333,0.051535628332778874,0.05086795861914518,0.05984292311415451,0.0,20.356814629629053,0.3936420895366478,2.477777777777778,0.0
gain_limit_same_positive,random_branch,90,0.7333333333333333,0.09136290410726655,0.06722300477747387,0.14459773662699427,2.566666666666667,21.601063343057813,0.44029568065153624,21.18888888888889,0.02503195323397441
gain_limit_same_positive,robust_scmp,90,0.4666666666666667,0.10307125666555775,0.10924532328627647,0.21410827282432174,18.633333333333333,46.887303046091354,0.19565490952071274,0.5222222222222223,0.06256730228347346
gain_limit_same_positive,scmp_estimated,90,0.4666666666666667,0.10307125666555775,0.11485476779837332,0.22084807146329513,16.866666666666667,47.424607081478136,0.1934639408096415,0.5666666666666667,0.07232388771836747
gain_limit_same_positive,scmp_true,90,0.9222222222222223,0.055332510281944615,0.05165244440877288,0.04876740019755036,0.0,17.51273818760548,0.433077680731969,0.6,0.010131211897586255
gain_limit_same_positive,signed_fixed,90,0.7555555555555555,0.08878878313713921,0.06953539428420491,0.16865010695439464,5.688888888888889,35.31654841359839,0.29683991906296875,0.0,0.02553183946538267
gain_limit_same_positive,symmetric_derating,90,0.4,0.10121396478088716,0.18285672242880152,0.2673823329490428,0.0,19.696254888915462,0.4597639090797158,1.0333333333333334,0.13719277385984943
gain_only_opposed,adaptive_scmp,90,0.9777777777777777,0.030454301369088867,0.048232759887253264,0.022227127804206315,0.0,12.059800406616374,0.49040163734244857,0.5666666666666667,0.006838709252170521
gain_only_opposed,guarded_scmp,90,0.9888888888888889,0.02165645216647814,0.04433404850863131,0.013629891117592243,0.0,10.214534777002902,0.5171804495297971,0.5333333333333333,0.0033754834062092575
gain_only_opposed,mean_gain,90,0.9777777777777777,0.030454301369088867,0.0479379829416158,0.15295491248826315,0.0,15.361344721421407,0.46658980458934907,0.6111111111111112,0.006544064322805313
gain_only_opposed,nominal_branch,90,0.5222222222222223,0.1031989940508814,0.07789906497161031,0.15844808864700072,0.0,9.60496731048709,0.6086530816396907,0.7222222222222222,0.03487444926275629
gain_only_opposed,nominal_fixed,90,0.5444444444444444,0.10289215790876428,0.08085762904902434,0.1460345364464424,0.0,9.397206622183997,0.6111730166974693,0.0,0.03917960076218777
gain_only_opposed,oracle_one_step,90,0.9888888888888889,0.02165645216647814,0.04739006085635471,0.02736232913822906,0.0,13.651636167706155,0.4320039594173801,4.566666666666666,0.0
gain_only_opposed,random_branch,90,0.6444444444444445,0.0988965845250837,0.07276304698059247,0.16101210188135842,0.0,10.819593528010191,0.6046889667613599,23.288888888888888,0.03096326514733357
gain_only_opposed,robust_scmp,90,1.0,0.0,0.041893997739299915,0.03960038421267882,0.0,8.504769163030817,0.5016225947935152,0.5,0.0008535322022592887
gain_only_opposed,scmp_estimated,90,0.9888888888888889,0.02165645216647814,0.045085493144215054,0.024438372550606536,0.0,12.831714075204918,0.4826010225451179,0.6777777777777778,0.0040757652692369846
gain_only_opposed,scmp_true,90,0.9888888888888889,0.02165645216647814,0.04416294614659085,0.019994583280038763,0.0,11.689150198538332,0.48524744574032225,0.5777777777777777,0.0030316648630919862
gain_only_opposed,signed_fixed,90,0.9555555555555556,0.04257665402264554,0.051751687060930716,0.0627108354288981,0.0,24.091999219515163,0.3551732681017347,0.0,0.010416244188330348
gain_only_opposed,symmetric_derating,90,0.9777777777777777,0.030454301369088867,0.04300103670270779,0.12510893494966266,0.0,21.20723403507713,0.4170867511496755,1.7,0.001743459146770187
limit_only_opposed,adaptive_scmp,90,0.9888888888888889,0.02165645216647814,0.048611534338403935,0.003087339976243491,0.0,9.396344962719656,0.5345577825301271,0.37777777777777777,0.007243625379585909
limit_only_opposed,guarded_scmp,90,1.0,0.0,0.04232506314897124,0.0031745281730284247,0.0,7.684388158634832,0.5523582595855379,0.4,0.0009567084573633144
limit_only_opposed,mean_gain,90,1.0,0.0,0.04200762680013071,0.0061718485795501325,0.0,8.264123589787532,0.554180571977763,0.34444444444444444,0.000851739653570281
limit_only_opposed,nominal_branch,90,0.9666666666666667,0.03708621919690638,0.05206214180510298,0.007488713530233998,0.0,10.90369511125369,0.47530107901533764,0.8777777777777778,0.010756840957132177
limit_only_opposed,nominal_fixed,90,0.9888888888888889,0.02165645216647814,0.04601243103764039,0.00542062167202886,0.0,10.506667671614727,0.49657576614609855,0.0,0.004648247593725055
limit_only_opposed,oracle_one_step,90,1.0,0.0,0.04220127752711267,0.004289140812001251,0.0,9.801787086420724,0.4864759721758595,8.0,0.0
limit_only_opposed,random_branch,90,1.0,0.0,0.04199725301995772,0.012586668605220428,0.0,12.537823859982298,0.4356987931474173,12.2,0.0008446860141924767
limit_only_opposed,robust_scmp,90,1.0,0.0,0.0416756525298415,0.03779585565877198,0.0,8.516841361886627,0.5049461712402743,0.6,0.0006831778844338547
limit_only_opposed,scmp_estimated,90,0.9888888888888889,0.02165645216647814,0.04439095763962467,0.00456185673659657,0.0,8.826329030919307,0.5241935479139359,0.4222222222222222,0.0030931693303220555
limit_only_opposed,scmp_true,90,1.0,0.0,0.04208294005137491,0.002375660792061916,0.0,7.557654327707111,0.555598323872644,0.32222222222222224,0.0009782353310886296
limit_only_opposed,signed_fixed,90,1.0,0.0,0.042177431497497316,0.007690879444854002,0.0,11.085274421793626,0.47439543376850735,0.0,0.000851303791843507
limit_only_opposed,symmetric_derating,90,1.0,0.0,0.04219749889291131,0.018721623229929478,0.0,9.813121163104027,0.499337682094769,0.18888888888888888,0.000816205258147336
