method,n,success_mean,success_ci95,final_error_mean,tracking_error_mean,saturations_mean,effort_mean,margin_mean,branch_switches_mean,regret_error_mean
oracle_one_step,140,0.8785714285714286,0.054105452590288906,0.06292938926990484,0.07382802872499179,0.0,26.471774466899973,0.3036923403695839,2.664285714285714,0.0
scmp_error_only,140,0.9071428571428571,0.048077021538360715,0.05305416187399759,0.0520710869322153,0.0,21.098393506368822,0.3597645430395278,2.5,0.010916981790987483
scmp_no_effort,140,0.8928571428571429,0.05123475382979798,0.06361003738999299,0.052333284183223534,0.0,21.226598886140234,0.382426856119987,0.6785714285714286,0.019072200741845697
scmp_no_margin,140,0.9071428571428571,0.048077021538360715,0.057090579857275676,0.061113408488146725,0.0,21.161304416233353,0.3679865772813065,0.6357142857142857,0.014629229468825573
scmp_no_switch,140,0.9285714285714286,0.042661458015403074,0.05484554157126641,0.053517527743316154,0.0,20.03482048919342,0.39284129960499625,1.0357142857142858,0.01324184323415927
scmp_true,140,0.95,0.03610263148303737,0.049743953451038186,0.04243958891736464,0.0,17.17482398208152,0.39680676197092796,0.6571428571428571,0.007126810463431505
signed_fixed,140,0.7357142857142858,0.07304382246295713,0.07574818632663806,0.13807980958822955,0.0,43.77303195509879,0.2200612054723409,0.0,0.031797912013499983
symmetric_switch,140,0.5285714285714286,0.08268978171455042,0.11048790434772124,0.2363426035286733,0.0,33.76151053837221,0.3891734828555811,1.5214285714285714,0.05957995905012152
