case_id,method,method_used_mode,ratio,estimated_ratio,profile_kind,weakness,estimated_weakness,task_family,noise_level,drift_mode,confidence,seed,initial_error,final_error,success,steps,path_length,mean_tracking_error,saturations,effort,mean_margin,branch_switches,regret_error,family,condition
1,adaptive_scmp,adaptive_scmp,4.0,4.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.8,10073024,0.7106521891843933,0.04232417459612991,1.0,28.0,0.6683280145882633,2.8698356824812746e-17,0.0,14.774734054294282,0.33500898934872064,0.0,0.0,family_e,noise_0.00
1,guarded_scmp,guarded_scmp,4.0,4.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.8,12073024,0.670986310673147,0.040880231516569825,1.0,27.0,0.6301060791565775,2.5528415629956146e-17,0.0,4.963493375032353,0.6633551632210488,0.0,0.0,family_e,noise_0.00
1,robust_scmp,robust_scmp,4.0,4.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.8,14073024,0.5382142099215763,0.0448661452519016,1.0,20.0,0.4935179896700352,0.03145521763101338,0.0,14.977823533715329,0.21027678288590002,1.0,0.0,family_e,noise_0.00
2,mean_gain,mean_gain,4.0,4.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.8,73025,0.5511038659244532,0.04379009895275745,1.0,33.0,0.5388398191655254,0.09799546923777619,0.0,14.418162165883148,0.47379442850762926,0.0,0.0,family_e,noise_0.00
2,symmetric_derating,symmetric_derating,4.0,4.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.8,2073025,0.4710110113387804,0.09809137519965555,0.0,58.0,0.5410494730850126,0.2859903679611103,0.0,35.70065839932666,0.604625638569604,8.0,0.0,family_e,noise_0.00
2,signed_fixed,signed_fixed,4.0,4.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.8,4073025,0.6838025398875012,0.04303362165041544,1.0,50.0,0.6655263574748111,0.19041389027691222,0.0,47.49785203955118,0.044034421514929846,0.0,0.0,family_e,noise_0.00
2,scmp_true,scmp_true,4.0,4.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.8,6073025,0.583507447000857,0.042970304131294365,1.0,33.0,0.5417947449780844,0.11547319426565335,0.0,26.68838066740895,0.1461072619347407,0.0,0.0,family_e,noise_0.00
2,scmp_estimated,scmp_estimated,4.0,4.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.8,8073025,0.44750061554103726,0.04045184902008875,1.0,20.0,0.4070487665209484,1.6961620934174387e-17,0.0,5.226552528006212,0.5537647075122528,1.0,0.0,family_e,noise_0.00
2,adaptive_scmp,adaptive_scmp,4.0,4.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.8,10073025,0.6200185029917298,0.04305997020519398,1.0,25.0,0.576958532786536,2.6827894744352786e-17,0.0,10.261835848101901,0.411285547772261,1.0,0.0,family_e,noise_0.00
2,guarded_scmp,guarded_scmp,4.0,4.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.8,12073025,0.396584262527856,0.04264078082043884,1.0,18.0,0.3539434817074172,2.013669631406427e-17,0.0,3.7930495687273527,0.6242715387345239,1.0,0.0,family_e,noise_0.00
2,robust_scmp,robust_scmp,4.0,4.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.8,14073025,0.4203538257289745,0.07407482233338204,0.0,58.0,0.3842976686539588,0.20693285016417706,0.0,68.94823635699251,0.07999999999999996,2.0,0.0,family_e,noise_0.00
3,mean_gain,mean_gain,4.0,4.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.8,73026,0.7482265888689138,0.04339230749035492,1.0,50.0,0.7538251111351681,0.14495113552774547,0.0,38.7617389410248,0.17978210005328324,2.0,0.0,family_e,noise_0.00
3,symmetric_derating,symmetric_derating,4.0,4.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.8,2073026,0.6747727412228932,0.039580499028753664,1.0,52.0,0.6632886679674691,0.18817788486053041,0.0,51.096468552472004,0.01776041119283901,0.0,0.0,family_e,noise_0.00
3,signed_fixed,signed_fixed,4.0,4.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.8,4073026,0.6769223561515602,0.13855998278420179,0.0,58.0,0.5496410131280677,0.27958155615094854,0.0,109.79463664693925,0.0,0.0,0.0,family_e,noise_0.00
3,scmp_true,scmp_true,4.0,4.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.8,6073026,0.6718724498045016,0.041058729102716865,1.0,30.0,0.6337335446836401,0.04568858207950529,0.0,20.271676574531934,0.32456769797509816,0.0,0.0,family_e,noise_0.00
3,scmp_estimated,scmp_estimated,4.0,4.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.8,8073026,0.7277937408442354,0.04377142617805002,1.0,29.0,0.6846060131619951,0.011843162406625233,0.0,15.612015368299755,0.3767425126932088,0.0,0.0,family_e,noise_0.00
3,adaptive_scmp,adaptive_scmp,4.0,4.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.8,10073026,0.7591665208461659,0.03972211383340197,1.0,30.0,0.7194444070127641,2.96605490116702e-17,0.0,15.142148703893865,0.33491644359747197,1.0,0.0,family_e,noise_0.00
3,guarded_scmp,guarded_scmp,4.0,4.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.8,12073026,0.4675967319080301,0.04404230736634801,1.0,20.0,0.4235544245416821,2.8077796106622467e-17,0.0,5.678459090476332,0.536858803290384,1.0,0.0,family_e,noise_0.00
3,robust_scmp,robust_scmp,4.0,4.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.8,14073026,0.5538666215984943,0.0407301167121513,1.0,21.0,0.5131868222042694,0.031090300476950494,0.0,9.25348305204625,0.4408382202246274,0.0,0.0,family_e,noise_0.00
4,mean_gain,mean_gain,4.0,4.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.8,73027,0.4742104177811748,0.040765799738050265,1.0,16.0,0.4361997699631572,0.06816604944183485,0.0,12.316304598441844,0.21655861151565736,2.0,0.0,family_e,noise_0.00
4,symmetric_derating,symmetric_derating,4.0,4.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.8,2073027,0.5053291245590098,0.04145320161915893,1.0,56.0,0.48227893863354876,0.22009371054767876,0.0,1.974969991516973,0.8558750478669178,0.0,0.0,family_e,noise_0.00
4,signed_fixed,signed_fixed,4.0,4.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.8,4073027,0.45983709050859967,0.2267431591917255,0.0,58.0,0.26369888801700414,0.36452652159318755,0.0,70.87622835550194,0.0,0.0,0.0,family_e,noise_0.00
4,scmp_true,scmp_true,4.0,4.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.8,6073027,0.6875296518880701,0.043835935815620286,1.0,27.0,0.6436937160724499,2.2119364906446406e-17,0.0,7.969665781309018,0.5900386726035817,1.0,0.0,family_e,noise_0.00
4,scmp_estimated,scmp_estimated,4.0,4.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.8,8073027,0.5570939293479209,0.04310346180209384,1.0,23.0,0.5139904675458271,1.7996617433760273e-17,0.0,6.150865253765911,0.6252228515732762,1.0,0.0,family_e,noise_0.00
4,adaptive_scmp,adaptive_scmp,4.0,4.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.8,10073027,0.6815976512179014,0.13029393252508192,0.0,58.0,0.5974337673050798,0.2538338065742906,0.0,85.01903371980961,0.0,3.0,0.0,family_e,noise_0.00
4,guarded_scmp,guarded_scmp,4.0,4.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.8,12073027,0.4347454899383317,0.042256059950637075,1.0,25.0,0.4096349637436433,0.08111470214602569,0.0,40.481799971691004,0.01331956631883958,2.0,0.0,family_e,noise_0.00
4,robust_scmp,robust_scmp,4.0,4.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.8,14073027,0.4056930509843056,0.03881935683053615,1.0,17.0,0.36687369415376936,0.028697879705394995,0.0,3.6275851603779468,0.6041326412079973,1.0,0.0,family_e,noise_0.00
5,mean_gain,mean_gain,4.0,4.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.8,73028,0.6220998491273347,0.03702565110728552,1.0,19.0,0.602651601678034,0.15075087177644644,0.0,21.779443588359236,0.19550305327044912,3.0,0.0,family_e,noise_0.00
5,symmetric_derating,symmetric_derating,4.0,4.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.8,2073028,0.575872754572303,0.16138070302402888,0.0,58.0,0.42496611183430966,0.3089761788962512,0.0,1.6257066120272607,0.8473189929119038,0.0,0.0,family_e,noise_0.00
5,signed_fixed,signed_fixed,4.0,4.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.8,4073028,0.7555289841675594,0.1332912162229261,0.0,58.0,0.7672342487554888,0.1726926410051466,0.0,97.77534069469398,0.0,0.0,0.0,family_e,noise_0.00
5,scmp_true,scmp_true,4.0,4.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.8,6073028,0.7555302737930643,0.20018042663827815,0.0,58.0,0.6213018220844934,0.2985536618772588,0.0,77.64046808031587,0.0,3.0,0.0,family_e,noise_0.00
5,scmp_estimated,scmp_estimated,4.0,4.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.8,8073028,0.5562922983482097,0.041518448704695836,1.0,45.0,0.5230450215456137,0.17651116028806013,0.0,44.69536497822588,0.01831275432500427,1.0,0.0,family_e,noise_0.00
5,adaptive_scmp,adaptive_scmp,4.0,4.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.8,10073028,0.6212173874560761,0.04327416804584148,1.0,25.0,0.5779432194102345,2.049272299908741e-17,0.0,7.806813626523273,0.5199801978525848,1.0,0.0,family_e,noise_0.00
5,guarded_scmp,guarded_scmp,4.0,4.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.8,12073028,0.3976025375374361,0.04121204517193355,1.0,21.0,0.3809495306351031,0.08398246630041843,0.0,20.154912771298164,0.11842693054308555,0.0,0.0,family_e,noise_0.00
5,robust_scmp,robust_scmp,4.0,4.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.8,14073028,0.48384305633282726,0.04016208601759067,1.0,19.0,0.4436809703152366,0.03105269949014814,0.0,6.798616719887097,0.48561700283518716,1.0,0.0,family_e,noise_0.00
6,mean_gain,mean_gain,4.0,4.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.8,73029,0.4500474166678747,0.04359785450413757,1.0,12.0,0.4064587080139772,0.16480341797753958,0.0,7.0232567918647515,0.32533259756185384,1.0,0.0,family_e,noise_0.00
6,symmetric_derating,symmetric_derating,4.0,4.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.8,2073029,0.6326710030209216,0.04108240464023559,1.0,47.0,0.5960521398301352,0.16686386643306486,0.0,46.078948019142345,0.018892306351360622,1.0,0.0,family_e,noise_0.00
6,signed_fixed,signed_fixed,4.0,4.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.8,4073029,0.6410355479501224,0.2010031925263557,0.0,58.0,0.4801232106131803,0.3175714728954875,0.0,62.2694003643808,0.0,0.0,0.0,family_e,noise_0.00
6,scmp_true,scmp_true,4.0,4.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.8,6073029,0.5475470979947029,0.04139778396432035,1.0,23.0,0.5061493140303825,3.653517380758487e-17,0.0,10.995065888419363,0.45236652365909097,0.0,0.0,family_e,noise_0.00
6,scmp_estimated,scmp_estimated,4.0,4.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.8,8073029,0.6995967275859605,0.6005749026864746,0.0,58.0,0.10258343856164659,0.21884829220844274,0.0,95.37063482738883,0.0,1.0,0.0,family_e,noise_0.00
6,adaptive_scmp,adaptive_scmp,4.0,4.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.8,10073029,0.3907013921863278,0.04158972197245198,1.0,18.0,0.3491116702138758,2.2236131222707498e-17,0.0,3.809013804628562,0.6080045884622552,1.0,0.0,family_e,noise_0.00
6,guarded_scmp,guarded_scmp,4.0,4.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.8,12073029,0.407197232663353,0.04453693958592961,1.0,18.0,0.3626602930774235,1.6746904289046283e-17,0.0,3.9077252338906217,0.6332591674098266,0.0,0.0,family_e,noise_0.00
6,robust_scmp,robust_scmp,4.0,4.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.8,14073029,0.5332004951932781,0.042567211754880686,1.0,20.0,0.4906332834383974,0.032621893845638114,0.0,6.936075403380707,0.5822655793040254,0.0,0.0,family_e,noise_0.00
7,mean_gain,mean_gain,4.0,4.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.8,73030,0.679887400428715,0.04372884463434739,1.0,17.0,0.6388243879089237,0.17911926253969201,0.0,17.704238496502402,0.16101830441686718,0.0,0.0,family_e,noise_0.00
7,symmetric_derating,symmetric_derating,4.0,4.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.8,2073030,0.40911589603386855,0.03960089054982751,1.0,30.0,0.37142995399920486,0.1421235171588276,0.0,26.053633961197683,0.0880505500706512,0.0,0.0,family_e,noise_0.00
7,signed_fixed,signed_fixed,4.0,4.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.8,4073030,0.7363170571403568,0.14338870550469854,0.0,58.0,0.6323385803282038,0.27281679636136436,0.0,58.70303731499151,0.0,0.0,0.0,family_e,noise_0.00
7,scmp_true,scmp_true,4.0,4.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.8,6073030,0.6027100851857223,0.03996757404081888,1.0,25.0,0.5627425111449036,1.702283939460787e-17,0.0,11.094351935412504,0.4207236881514506,1.0,0.0,family_e,noise_0.00
7,scmp_estimated,scmp_estimated,4.0,4.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.8,8073030,0.4539071858988338,0.04110728539653735,1.0,21.0,0.4132213155323719,0.016199255217468227,0.0,17.172254997273747,0.1665649726866081,1.0,0.0,family_e,noise_0.00
7,adaptive_scmp,adaptive_scmp,4.0,4.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.8,10073030,0.6160651346848083,0.0423536444667175,1.0,25.0,0.5737114902180909,2.838788849666217e-17,0.0,8.908551427609828,0.48775609216157334,0.0,0.0,family_e,noise_0.00
7,guarded_scmp,guarded_scmp,4.0,4.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.8,12073030,0.5128531483110111,0.04084214701465622,1.0,22.0,0.4720110012963548,2.8578747061956766e-17,0.0,5.830707272027667,0.5364396803045465,0.0,0.0,family_e,noise_0.00
7,robust_scmp,robust_scmp,4.0,4.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.8,14073030,0.49031152942679723,0.044539485002056484,1.0,22.0,0.4539883552592391,0.06786144616111421,0.0,16.080546966070663,0.24766229453954977,0.0,0.0,family_e,noise_0.00
8,mean_gain,mean_gain,4.0,4.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.8,73031,0.7288821297224477,0.04351061093231082,1.0,19.0,0.6870919644465378,0.15118232376758578,0.0,15.705101048918058,0.13284758073622088,0.0,0.0,family_e,noise_0.00
8,symmetric_derating,symmetric_derating,4.0,4.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.8,2073031,0.7150743455395319,0.27375292685533564,0.0,58.0,0.4952162524327582,0.32290958234243106,0.0,62.07553967701146,0.3314907132006301,1.0,0.0,family_e,noise_0.00
8,signed_fixed,signed_fixed,4.0,4.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.8,4073031,0.758238166591864,0.04313704987525726,1.0,37.0,0.7618394615882841,0.11443721662486883,0.0,47.18144163754326,0.18563827270710476,0.0,0.0,family_e,noise_0.00
8,scmp_true,scmp_true,4.0,4.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.8,6073031,0.4885824961956256,0.04214878111608582,1.0,21.0,0.4464337150795398,3.037318273435707e-17,0.0,4.428093771584808,0.6686716406703292,1.0,0.0,family_e,noise_0.00
8,scmp_estimated,scmp_estimated,4.0,4.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.8,8073031,0.7410349385898851,0.041469912745664216,1.0,53.0,0.7098114095360475,0.16711832028921333,0.0,53.82644878142854,0.014663250023823897,1.0,0.0,family_e,noise_0.00
8,adaptive_scmp,adaptive_scmp,4.0,4.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.8,10073031,0.7202743124597755,0.04391409404838138,1.0,50.0,0.7144613841874218,0.18627577055369973,0.0,47.902540956949274,0.04634631055699269,0.0,0.0,family_e,noise_0.00
8,guarded_scmp,guarded_scmp,4.0,4.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.8,12073031,0.6929074905826174,0.16107139528902856,0.0,58.0,0.5506994538047051,0.2888170297741966,0.0,58.780291643969896,0.0,2.0,0.0,family_e,noise_0.00
8,robust_scmp,robust_scmp,4.0,4.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.8,14073031,0.5163866884930474,0.03973217108866685,1.0,20.0,0.47665451740438053,0.03169245461465297,0.0,3.3158671647506095,0.6679852070556511,1.0,0.0,family_e,noise_0.00
9,mean_gain,mean_gain,4.0,4.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.8,73032,0.63654156224916,0.04268294505017723,1.0,50.0,0.6048925509508775,0.14039781413936703,0.0,25.059836797103287,0.3683488343759089,0.0,0.0,family_e,noise_0.00
9,symmetric_derating,symmetric_derating,4.0,4.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.8,2073032,0.7208286735547077,0.18101025872120102,0.0,58.0,0.5529178451820875,0.2872846780711703,0.0,35.89001541939424,0.3301986304645607,0.0,0.0,family_e,noise_0.00
9,signed_fixed,signed_fixed,4.0,4.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.8,4073032,0.4538013576605211,0.04157756663225818,1.0,20.0,0.4122237910282629,3.683050885511809e-17,0.0,4.903739821198889,0.6533877442825584,0.0,0.0,family_e,noise_0.00
9,scmp_true,scmp_true,4.0,4.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.8,6073032,0.5042153069804531,0.04499622560404323,1.0,21.0,0.45922326426285454,0.00036818882012394096,0.0,7.399779947563814,0.5177348098935617,0.0,0.0,family_e,noise_0.00
9,scmp_estimated,scmp_estimated,4.0,4.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.8,8073032,0.5123022947354547,0.04074372915212956,1.0,22.0,0.4715585655833252,3.3235213636626714e-17,0.0,6.663319078945916,0.5184750901019239,1.0,0.0,family_e,noise_0.00
9,adaptive_scmp,adaptive_scmp,4.0,4.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.8,10073032,0.7235803164578412,0.04463396926604432,1.0,28.0,0.6789463471917967,3.778233498087027e-17,0.0,11.888224366954766,0.478512039800748,1.0,0.0,family_e,noise_0.00
9,guarded_scmp,guarded_scmp,4.0,4.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.8,12073032,0.5833430536601952,0.04215031002941038,1.0,24.0,0.5411927436307848,2.1307913692808316e-17,0.0,9.092983692595581,0.48492826629437663,1.0,0.0,family_e,noise_0.00
9,robust_scmp,robust_scmp,4.0,4.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.8,14073032,0.6590648139491948,0.04012079095993353,1.0,24.0,0.6189440229892612,0.03429432751491917,0.0,13.451711267309214,0.35146945807030255,0.0,0.0,family_e,noise_0.00
10,mean_gain,mean_gain,4.0,4.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.8,73033,0.7012157524169993,0.03986524513227455,1.0,20.0,0.6772911398808209,0.16903038364254816,0.0,20.666563981321513,0.2675902344414659,2.0,0.0,family_e,noise_0.00
10,symmetric_derating,symmetric_derating,4.0,4.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.8,2073033,0.5598765917222556,0.1502355368145427,0.0,58.0,0.5450535929294349,0.31190374844238333,0.0,12.217960827603067,0.7815892401021713,3.0,0.0,family_e,noise_0.00
10,signed_fixed,signed_fixed,4.0,4.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.8,4073033,0.49232652425327184,0.04458089169218852,1.0,49.0,0.45382326947010593,0.2187272796953643,0.0,95.54886533955171,0.010964800739755188,0.0,0.0,family_e,noise_0.00
10,scmp_true,scmp_true,4.0,4.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.8,6073033,0.5423924545337828,0.04485715739312433,1.0,43.0,0.5064209529043782,0.19173240464919833,0.0,40.75560140002694,0.03641327746733335,0.0,0.0,family_e,noise_0.00
10,scmp_estimated,scmp_estimated,4.0,4.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.8,8073033,0.6710679944807343,0.043196047634948075,1.0,41.0,0.6295893024106026,0.146216327287993,0.0,35.34189642527506,0.10286702669714518,2.0,0.0,family_e,noise_0.00
10,adaptive_scmp,adaptive_scmp,4.0,4.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.8,10073033,0.40450431446483753,0.04405581127013534,1.0,18.0,0.36044850319470223,2.794257840954781e-17,0.0,5.774333309817904,0.5768781529854243,0.0,0.0,family_e,noise_0.00
10,guarded_scmp,guarded_scmp,4.0,4.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.8,12073033,0.5886678425407184,0.043101659649854684,1.0,24.0,0.5455661828908637,2.7096770820114044e-17,0.0,7.641001027238852,0.48866785399136187,0.0,0.0,family_e,noise_0.00
10,robust_scmp,robust_scmp,4.0,4.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.8,14073033,0.6288419486378789,0.04094201932017906,1.0,23.0,0.5878999293177,0.03399051395222596,0.0,9.158048273136064,0.523883224474063,0.0,0.0,family_e,noise_0.00
11,mean_gain,mean_gain,4.0,4.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.8,73034,0.5756955027232955,0.03891879505565189,1.0,15.0,0.5367767076676435,0.17597123524491487,0.0,10.029069211764309,0.3149253708862627,0.0,0.0,family_e,noise_0.00
11,symmetric_derating,symmetric_derating,4.0,4.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.8,2073034,0.5028039671422164,0.11218171499744002,0.0,58.0,0.5450251180001978,0.29257228716193107,0.0,31.79938927258765,0.6341195721583653,8.0,0.0,family_e,noise_0.00
11,signed_fixed,signed_fixed,4.0,4.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.8,4073034,0.706388789074802,0.041562457246002577,1.0,28.0,0.6648263318287995,3.224313925067366e-17,0.0,8.944640630704903,0.58495296639673,0.0,0.0,family_e,noise_0.00
11,scmp_true,scmp_true,4.0,4.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.8,6073034,0.460375707097337,0.04275216810129671,1.0,20.0,0.4176235389960404,2.6250266840341257e-17,0.0,5.6571887388062105,0.5983117111963484,0.0,0.0,family_e,noise_0.00
11,scmp_estimated,scmp_estimated,4.0,4.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.8,8073034,0.7544223827213928,0.040016108202184,1.0,43.0,0.7305535912416203,0.13381042177421157,0.0,37.63695084413045,0.12047490838021345,0.0,0.0,family_e,noise_0.00
11,adaptive_scmp,adaptive_scmp,4.0,4.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.8,10073034,0.48107572594964115,0.040807589345947755,1.0,21.0,0.4402681366036934,2.7245350196411273e-17,0.0,5.477966921585868,0.6458346565224898,0.0,0.0,family_e,noise_0.00
11,guarded_scmp,guarded_scmp,4.0,4.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.8,12073034,0.6038955019883738,0.04017936569126263,1.0,25.0,0.5637161362971111,2.5233938510042446e-17,0.0,8.177614741499895,0.566901136154502,0.0,0.0,family_e,noise_0.00
